Order ID,Order Date,Ship Date,Customer ID,Customer Name,Customer Segment,Product ID,Product Name,Category,Region,State,City,Quantity,Unit Price,Discount (%),Sales Amount,Cost Price,Profit,Payment Mode,Delivery Status,Supplier Name,Supplier Email,Stock left,Auto Reorder,Reorder Quantity
ORD1585,28-03-2024,29-03-2024,CUST293,Felicia Mitchell,Corporate,PROD9916,Snacks,Grocery,South,New York,Cassandraberg,4,717,20,3071.4,2295.09,776.31,Cash,Returned,"Miller, Mayer and Wells",michael93@guzman.com,1,Yes,40
ORD1586,28-04-2025,02-05-2025,CUST835,Ryan Jimenez,Corporate,PROD3284,Notebook,Office Supplies,East,Nebraska,East Stephanie,9,2537,5,22468.35,21692.19,776.16,UPI,Cancelled,Downs-Cameron,connie79@thompson-jackson.biz,45,No,0
ORD1587,25-12-2024,28-12-2024,CUST401,Marcus Wagner,Home Office,PROD3089,Stapler,Office Supplies,West,Florida,Granthaven,5,999,0,5772,4995.64,776.36,UPI,Returned,"Lane, King and Smith",chambersmichael@clayton.net,39,No,0
ORD1588,06-05-2025,10-05-2025,CUST682,Christina Smith,Corporate,PROD7551,Office Chair,Furniture,North,Colorado,Perezmouth,6,4530,0,27957,27180.86,776.14,Credit card,Pending,Herrera LLC,harriswalter@ware-russell.com,10,No,0
ORD1589,19-03-2025,22-03-2025,CUST669,James Moore,Home Office,PROD8692,Dining Table,Furniture,West,Oklahoma,Kathleenport,1,3035,5,3660.25,2884.04,776.21,Credit card,Delivered,Perkins Inc,schmittdonna@smith.com,18,No,0
ORD1590,28-01-2024,29-01-2024,CUST174,Diane Kelley,Consumer,PROD7882,Study Table,Furniture,North,Texas,East Matthew,9,907,5,8531.85,7755.71,776.14,Cash,Pending,Smith and Sons,eric23@williamson-lin.biz,5,Yes,38
ORD1591,23-05-2024,26-05-2024,CUST106,Whitney Walters,Corporate,PROD5792,Study Table,Furniture,East,Michigan,Lake Barbara,7,2821,10,18549.3,17773.13,776.17,Net Banking,Pending,"Mcbride, Clayton and Young",staylor@fitzgerald.com,8,Yes,41
ORD1592,23-06-2025,27-06-2025,CUST482,Cristina Adams,Home Office,PROD5769,Mouse,Electronics,North,Utah,Petersonbury,2,1479,5,3587.1,2810.98,776.12,Cash,Delivered,Bush Inc,whiteandrew@black.org,41,No,0
ORD1593,31-01-2025,07-02-2025,CUST927,Wendy Rivas,Consumer,PROD6597,Cooking oil,Grocery,South,Kansas,Richardfurt,2,3489,20,6359.4,5583.25,776.15,Cash,Returned,"Brown, Cooper and Pugh",carlagarcia@ryan.com,21,No,0
ORD1594,23-10-2025,24-10-2025,CUST530,Robin Kelley,Consumer,PROD5641,Rice Bag,Grocery,South,Oklahoma,North Emily,7,1509,5,10811.85,10035.47,776.38,Net Banking,Pending,"Sullivan, Robles and Horton",kellerteresa@meyers.org,35,No,0
ORD1595,26-04-2025,01-05-2025,CUST551,Karen Navarro,Consumer,PROD3293,Dining Table,Furniture,West,Vermont,Jenniferfort,9,3267,10,27239.7,26463.39,776.31,Credit card,Pending,Chang PLC,christopherday@oconnor.com,5,Yes,21
ORD1596,22-03-2024,24-03-2024,CUST381,Stephen Cobb,Consumer,PROD4777,Sofa,Furniture,West,Delaware,Lake Dennisberg,2,100,0,977,200.84,776.16,Net Banking,Pending,Miller LLC,larry58@salinas.com,23,No,0
ORD1597,16-11-2024,17-11-2024,CUST833,William Jones,Home Office,PROD5365,Snacks,Grocery,South,Virginia,Mirandashire,10,715,15,6854.5,6078.16,776.34,UPI,Pending,Brown PLC,anitawilliams@schneider.com,11,No,0
ORD1598,29-11-2023,04-12-2023,CUST542,Michelle Payne,Corporate,PROD1079,Sugar,Grocery,East,Tennessee,Hunterport,7,2090,5,14675.5,13899.38,776.12,Credit card,Pending,Schneider-Jackson,dgray@dean-parker.com,37,No,0
ORD1599,02-05-2025,08-05-2025,CUST437,William Bowman,Home Office,PROD9588,Calculator,Office Supplies,North,Massachusetts,Sabrinaport,4,3120,10,12009,11232.67,776.33,Net Banking,Pending,"Brown, Perez and Taylor",frances68@hines-underwood.biz,29,No,0
ORD1600,08-07-2024,13-07-2024,CUST794,Katherine Hawkins,Consumer,PROD5045,Monitor,Electronics,East,Kansas,Laneton,2,4028,5,8430.2,7654.03,776.17,Net Banking,Cancelled,Baker-King,gbrock@scott-griffin.com,29,No,0
ORD1601,10-08-2024,13-08-2024,CUST262,Jerry Morgan MD,Home Office,PROD2649,Pen,Office Supplies,West,New Mexico,South William,2,1567,5,3754.3,2978.05,776.25,Cash,Returned,"Krause, Ramirez and Booth",rodneyrivera@frazier-crawford.com,47,No,0
ORD1602,09-12-2023,12-12-2023,CUST874,Donald Walsh,Consumer,PROD4095,Juice Pack,Grocery,West,Alabama,Higginsview,9,2852,5,25161.6,24385.34,776.26,Cash,Returned,"Douglas, Brown and Brown",shawnstuart@contreras.org,11,No,0
ORD1603,25-04-2024,30-04-2024,CUST245,Paige Skinner,Consumer,PROD3577,Stapler,Office Supplies,West,New Jersey,Evansborough,6,2231,15,12155.1,11378.73,776.37,UPI,Returned,"Smith, Harris and Perez",colonlisa@finley-sutton.info,22,No,0
ORD1604,25-06-2024,29-06-2024,CUST475,Alisha Allen,Consumer,PROD1891,Notebook,Office Supplies,North,Montana,North Brianville,5,4512,15,19953,19176.63,776.37,UPI,Cancelled,Oneill-Owens,william87@craig.com,9,Yes,40
ORD1605,25-10-2025,26-10-2025,CUST710,Joseph Coleman,Home Office,PROD3222,Snacks,Grocery,North,New Hampshire,Ronaldtown,5,1950,5,10039.5,9263.29,776.21,UPI,Cancelled,Sutton-Serrano,zparsons@thompson-mccarthy.net,7,Yes,24
ORD1606,20-02-2025,25-02-2025,CUST233,Matthew Anderson,Corporate,PROD9292,Dining Table,Furniture,South,Utah,Port Bryanmouth,6,1113,10,6787.2,6010.94,776.26,UPI,Cancelled,Thomas-Spencer,megan68@pratt.com,2,Yes,49
ORD1607,18-06-2025,23-06-2025,CUST888,Richard Ochoa,Home Office,PROD9381,Sugar,Grocery,East,Nebraska,Port Todd,4,268,0,1849,1072.74,776.26,UPI,Delivered,"Lara, Hines and Beck",swest@terry.biz,14,No,0
ORD1608,27-01-2025,31-01-2025,CUST156,Patricia Pollard,Corporate,PROD8016,Pen,Office Supplies,North,Utah,Traceychester,8,768,5,6613.8,5837.54,776.26,UPI,Cancelled,Atkins LLC,yhale@fuller-wood.info,26,No,0
ORD1609,01-07-2024,07-07-2024,CUST442,Kimberly Thompson,Home Office,PROD6492,Study Table,Furniture,North,Michigan,Jonesshire,2,1658,20,3429.8,2653.42,776.38,Credit card,Pending,Ruiz LLC,bgarcia@hall.com,38,No,0
ORD1610,15-10-2025,18-10-2025,CUST322,Lauren Thomas,Home Office,PROD1492,Study Table,Furniture,West,Texas,South Anthonyport,9,448,10,4405.8,3629.69,776.11,Net Banking,Pending,Osborne-Dominguez,westcolleen@peterson.com,15,No,0
ORD1611,17-12-2024,20-12-2024,CUST353,Susan Morales,Corporate,PROD6534,Pen,Office Supplies,East,Iowa,West John,4,2586,5,10603.8,9827.66,776.14,Credit card,Pending,Anderson-Blackburn,matthew58@smith.com,18,No,0
ORD1612,11-09-2024,16-09-2024,CUST149,Mrs. Taylor Gomez,Corporate,PROD1885,Bookshell,Furniture,North,Mississippi,West Bill,3,3635,15,10046.25,9270.14,776.11,UPI,Pending,"Patel, Todd and Vasquez",phoward@murray.com,5,Yes,21
ORD1613,13-08-2025,15-08-2025,CUST994,Diane Randolph,Corporate,PROD3667,File Folder,Office Supplies,East,Georgia,New Saraland,5,1230,10,6312,5535.9,776.1,Credit card,Cancelled,Rice-Day,robertle@robinson-thompson.com,3,Yes,38
ORD1614,10-04-2024,15-04-2024,CUST329,Karen Johnson,Consumer,PROD7840,Cooking oil,Grocery,East,Missouri,Lake Abigailstad,3,261,0,1560,783.79,776.21,Cash,Returned,Juarez Inc,kelseyfuentes@martinez.com,29,No,0
ORD1615,25-02-2024,28-02-2024,CUST418,Tiffany Thompson,Consumer,PROD3945,Notebook,Office Supplies,East,Tennessee,Cherylfurt,6,3982,5,23474.4,22698.16,776.24,Net Banking,Pending,Browning-Baker,holly48@roach.net,9,Yes,38
ORD1616,28-01-2025,31-01-2025,CUST706,Eric Sanchez,Consumer,PROD9573,Office Chair,Furniture,East,New Mexico,Tylertown,5,3973,10,18655.5,17879.39,776.11,Net Banking,Cancelled,"Wilson, Lynn and Clarke",lisa18@wright.com,44,No,0
ORD1617,19-07-2024,22-07-2024,CUST222,Daniel Wilson,Home Office,PROD1042,Study Table,Furniture,South,California,Hughesland,7,1773,20,10705.8,9929.43,776.37,UPI,Pending,"Ross, Alexander and Rodriguez",waltonalexander@buck-martin.com,22,No,0
ORD1618,07-09-2025,13-09-2025,CUST604,Jennifer Johnston,Consumer,PROD4564,Monitor,Electronics,East,Vermont,Tonifurt,9,913,20,7350.6,6574.37,776.23,UPI,Delivered,"Tran, Wilson and Fletcher",josephjohnson@roth-perry.net,8,Yes,21
ORD1619,18-08-2025,23-08-2025,CUST837,Jonathan Medina,Home Office,PROD7534,Juice Pack,Grocery,South,Arizona,Garnerstad,9,1926,0,18111,17334.66,776.34,UPI,Pending,Fletcher Inc,ana16@simon-clark.com,49,No,0
ORD1620,06-01-2024,07-01-2024,CUST952,Drew Smith,Consumer,PROD5237,Laptop,Electronics,West,Tennessee,Cantuland,6,538,10,3682.2,2905.8,776.4,Cash,Pending,Shah PLC,evanstimothy@rice.com,48,No,0
ORD1621,21-05-2024,25-05-2024,CUST183,Sarah Houston,Corporate,PROD3970,Snacks,Grocery,South,Wisconsin,Fletchertown,1,4363,15,4485.55,3709.43,776.12,UPI,Returned,Rodriguez-Miller,molly34@williams.com,24,No,0
ORD1622,19-02-2025,22-02-2025,CUST442,James Giles,Corporate,PROD3435,Mouse,Electronics,South,New Jersey,West Steveberg,3,1639,0,5694,4917.71,776.29,Credit card,Delivered,Hardy and Sons,jennifercabrera@davis.org,20,No,0
ORD1623,26-04-2024,27-04-2024,CUST984,Kyle Rivera,Corporate,PROD5909,Sofa,Furniture,North,Texas,Marissaport,9,2295,0,21432,20655.84,776.16,Credit card,Returned,Quinn Ltd,kyle81@rivera-stewart.net,19,No,0
ORD1624,23-12-2023,30-12-2023,CUST970,Adam Valencia,Home Office,PROD6473,Stapler,Office Supplies,East,Virginia,New Nicoleview,6,3730,0,23157,22380.86,776.14,Cash,Delivered,Taylor Ltd,ortegabrittany@moore.net,35,No,0
ORD1625,21-01-2025,27-01-2025,CUST276,Christina Larson,Corporate,PROD7197,Study Table,Furniture,East,Alabama,West Sandra,8,585,0,5457,4680.64,776.36,Net Banking,Cancelled,"Hicks, Perkins and Burns",graveskristin@morris.com,44,No,0
ORD1626,20-11-2023,23-11-2023,CUST331,Mark Miller,Home Office,PROD5116,Sofa,Furniture,West,Vermont,North Johnnyberg,7,2047,15,12956.65,12180.43,776.22,Cash,Returned,Wolfe and Sons,ericacollier@jimenez.com,41,No,0
ORD1627,25-04-2024,26-04-2024,CUST749,Christopher Johnson,Home Office,PROD2024,Cooking oil,Grocery,West,Wisconsin,Lake Ryantown,3,2364,10,7159.8,6383.46,776.34,Credit card,Pending,Walker Ltd,johnsonjoseph@ramirez-miller.org,20,No,0
ORD1628,05-10-2024,06-10-2024,CUST850,Jason Evans,Corporate,PROD9515,Mouse,Electronics,South,Texas,West Abigailhaven,10,3844,10,35373,34596.61,776.39,Credit card,Cancelled,"Brown, Combs and Griffin",marylam@peters-khan.org,4,Yes,28
ORD1629,19-10-2024,24-10-2024,CUST170,Eddie Lewis,Consumer,PROD5775,Bookshell,Furniture,North,Kansas,Julieburgh,1,1586,5,2283.7,1507.4,776.3,Net Banking,Cancelled,Lam-Flynn,imartin@gomez-donaldson.net,46,No,0
ORD1630,18-08-2025,25-08-2025,CUST424,Gary Schroeder,Consumer,PROD5065,Study Table,Furniture,South,Alaska,Rayland,10,2556,15,22503,21726.75,776.25,Cash,Pending,Frost Ltd,wayne62@golden-rogers.com,25,No,0
ORD1631,11-12-2024,14-12-2024,CUST500,Jennifer Freeman,Corporate,PROD8137,Dining Table,Furniture,West,Vermont,Matthewstad,3,2712,15,7692.6,6916.46,776.14,Net Banking,Pending,Guzman PLC,nashtaylor@meyers.org,8,Yes,38
ORD1632,09-06-2025,10-06-2025,CUST266,Kelly Smith,Home Office,PROD3995,Sugar,Grocery,South,Mississippi,South Ravenfurt,10,4975,0,50527,49750.61,776.39,Cash,Delivered,"Mendoza, White and Zuniga",ocamacho@huff.com,34,No,0
ORD1633,02-11-2024,05-11-2024,CUST549,Michelle Ramirez MD,Home Office,PROD2272,File Folder,Office Supplies,North,Connecticut,Adamshire,5,2979,15,13437.75,12661.39,776.36,UPI,Cancelled,"Baker, Peterson and Garcia",nicole21@swanson.net,29,No,0
ORD1634,12-06-2025,17-06-2025,CUST673,Ronald Diaz,Home Office,PROD9661,Cooking oil,Grocery,East,Kentucky,West Nathaniel,3,4125,5,12533.25,11757,776.25,Net Banking,Delivered,"Mendoza, Leach and White",burtoncatherine@ross.com,1,Yes,20
ORD1635,17-04-2025,19-04-2025,CUST935,Anthony Vasquez,Home Office,PROD2363,Notebook,Office Supplies,West,Minnesota,Carrieton,4,2754,5,11242.2,10466,776.2,Cash,Returned,Smith LLC,boonesheena@brooks.com,34,No,0
ORD1636,27-04-2025,02-05-2025,CUST306,Christopher Martin MD,Home Office,PROD4574,Rice Bag,Grocery,North,Mississippi,Lake Andrea,7,1299,10,8960.7,8184.59,776.11,UPI,Cancelled,"Murray, Jackson and Bell",sheltonvictoria@cook.com,16,No,0
ORD1637,20-07-2024,24-07-2024,CUST607,Manuel Johnson,Consumer,PROD6438,Headphones,Electronics,South,Ohio,Warnerhaven,10,4038,20,33081,32304.75,776.25,Cash,Returned,"Edwards, Strickland and Williams",shurley@ruiz-flores.com,20,No,0
ORD1638,15-12-2024,17-12-2024,CUST768,Brian Gibbs,Home Office,PROD3035,Bookshell,Furniture,East,Georgia,South Matthewton,3,1970,10,6096,5319.81,776.19,Net Banking,Pending,Kelly-Diaz,znelson@boyer.com,14,No,0
ORD1639,04-02-2024,06-02-2024,CUST647,Jordan Boyd,Corporate,PROD3967,Cooking oil,Grocery,East,South Carolina,Anthonyberg,1,4172,5,4740.4,3964.22,776.18,Credit card,Returned,"Hicks, Adams and Kelly",robinwatts@williams-yates.info,8,Yes,33
ORD1640,30-08-2025,31-08-2025,CUST139,Ricardo Sanchez,Home Office,PROD5214,Rice Bag,Grocery,West,Texas,Garciahaven,3,375,15,1733.25,956.93,776.32,Cash,Delivered,George-Herrera,charles13@strong.com,28,No,0
ORD1641,02-10-2024,06-10-2024,CUST165,Gordon Castillo,Home Office,PROD9510,Stapler,Office Supplies,West,Wyoming,Hartville,10,1443,0,15207,14430.8,776.2,Cash,Delivered,Rodriguez-Acosta,john53@cruz-howell.com,14,No,0
ORD1642,20-10-2025,27-10-2025,CUST639,Lawrence Thompson,Consumer,PROD1304,Juice Pack,Grocery,South,Maine,East Stephanie,5,1035,15,5175.75,4399.63,776.12,UPI,Returned,Patterson LLC,tjohnson@bryan-simpson.com,1,Yes,39
ORD1643,30-07-2024,03-08-2024,CUST615,Erin Garrison,Consumer,PROD3890,Stapler,Office Supplies,East,South Carolina,Lake Nicholas,8,3424,15,24060.2,23283.9,776.3,Credit card,Pending,"Armstrong, Butler and Morris",schroederjerry@butler.com,36,No,0
ORD1644,26-03-2024,01-04-2024,CUST827,Joanne Hansen,Home Office,PROD4420,Sugar,Grocery,West,North Dakota,North Kendra,3,2846,15,8034.3,7258.11,776.19,UPI,Pending,Armstrong and Sons,shelly52@pierce.com,50,No,0
ORD1645,06-04-2024,09-04-2024,CUST121,Kevin Jordan,Home Office,PROD9285,Sugar,Grocery,East,Nevada,Hillside,2,1062,0,2901,2124.7,776.3,UPI,Pending,Smith Group,mcdonaldalan@shepherd.com,49,No,0
ORD1646,28-09-2024,30-09-2024,CUST364,Richard Santiago,Consumer,PROD3795,Calculator,Office Supplies,South,Texas,Potterfort,7,2094,0,15435,14658.89,776.11,Net Banking,Returned,"Harris, Whitney and Brown",kharris@harrison.info,0,Yes,35
ORD1647,13-12-2024,15-12-2024,CUST351,Kyle Moyer,Home Office,PROD5020,Snacks,Grocery,West,Pennsylvania,Port Erinside,9,4063,20,30030.6,29254.49,776.11,UPI,Cancelled,Davis Group,brad47@watson-cline.info,44,No,0
ORD1648,20-09-2024,25-09-2024,CUST628,Abigail Callahan,Consumer,PROD3414,Office Chair,Furniture,West,Mississippi,Maryfort,9,3104,10,25919.4,25143.25,776.15,UPI,Cancelled,Cox-Woods,tammiedavis@knight.com,4,Yes,41
ORD1649,03-08-2024,05-08-2024,CUST297,Maria Beard,Consumer,PROD8796,Sofa,Furniture,South,New York,Geraldchester,8,1542,0,13113,12336.7,776.3,Credit card,Returned,"Garcia, Haas and Flynn",mccalltimothy@freeman-vasquez.com,7,Yes,35
ORD1650,12-12-2023,13-12-2023,CUST833,Michelle Ellis,Consumer,PROD2102,Pen,Office Supplies,East,Minnesota,Jonstad,4,4754,10,17891.4,17115.13,776.27,Net Banking,Cancelled,"Warren, Flores and Mack",karenbrown@foster.info,14,No,0
ORD1651,14-02-2024,15-02-2024,CUST965,Dr. James Brooks,Home Office,PROD5270,Bookshell,Furniture,West,Hawaii,Lake Alan,6,4996,0,30753,29976.75,776.25,Credit card,Pending,"Morris, Jackson and Lambert",douglas80@wong.org,35,No,0
ORD1652,05-04-2024,11-04-2024,CUST716,Todd Johnston,Home Office,PROD5210,Juice Pack,Grocery,North,Nebraska,East Brandonborough,8,2848,15,20143.4,19367.13,776.27,Net Banking,Cancelled,Garner-Rasmussen,jerry46@quinn.com,17,No,0
ORD1653,09-10-2025,14-10-2025,CUST649,Carrie Stevenson,Corporate,PROD6346,Headphones,Electronics,West,Alabama,New Kaitlynland,8,2124,10,16069.8,15293.64,776.16,Net Banking,Delivered,Hansen PLC,cweaver@sims-oconnor.com,12,No,0
ORD1654,20-03-2024,27-03-2024,CUST458,Christopher Bryant,Home Office,PROD9132,Pen,Office Supplies,North,Nebraska,Laurenshire,1,4861,5,5394.95,4618.74,776.21,Cash,Returned,Marsh Ltd,wlucas@phillips-burke.com,49,No,0
ORD1655,21-05-2024,24-05-2024,CUST334,Thomas Cain,Home Office,PROD1020,Keyboard,Electronics,West,Connecticut,West Davidland,10,1607,0,16847,16070.73,776.27,UPI,Delivered,Davis and Sons,amandabuck@bailey-kent.com,21,No,0
ORD1656,02-07-2024,08-07-2024,CUST868,Julia Olsen,Home Office,PROD5619,Study Table,Furniture,South,Alaska,North Stephaniehaven,1,222,10,976.8,200.42,776.38,Net Banking,Cancelled,Montgomery Group,lisa26@cox.com,0,Yes,32
ORD1657,21-01-2025,27-01-2025,CUST331,Shawn Silva,Consumer,PROD7045,Headphones,Electronics,North,Oklahoma,South Arthurville,3,1283,15,4048.65,3272.31,776.34,Credit card,Returned,Callahan LLC,cpittman@hill-white.com,32,No,0
ORD1658,31-03-2024,05-04-2024,CUST675,Cynthia Johnson,Home Office,PROD9582,Pen,Office Supplies,North,Texas,Brianside,5,3807,0,19812,19035.86,776.14,Net Banking,Cancelled,Palmer-Brewer,susanadams@johnson.com,21,No,0
ORD1659,23-05-2025,26-05-2025,CUST412,Cheryl Nunez,Home Office,PROD8468,Sugar,Grocery,West,Pennsylvania,Lake Melissaborough,2,898,15,2303.6,1527.41,776.19,Net Banking,Returned,"Cochran, Sampson and Moore",qmurray@gutierrez-barnes.org,33,No,0
ORD1660,09-06-2025,13-06-2025,CUST500,Amanda Carrillo,Consumer,PROD4204,Stapler,Office Supplies,North,Massachusetts,Penaton,8,4212,10,31103.4,30327.24,776.16,UPI,Cancelled,Keith-Velazquez,rwood@summers.com,23,No,0
ORD1661,11-11-2024,18-11-2024,CUST770,Juan Dunn,Consumer,PROD5940,Notebook,Office Supplies,West,Nebraska,Oneilltown,3,4552,15,12384.6,11608.34,776.26,Cash,Cancelled,Perkins-Black,youngcourtney@waters.com,27,No,0
ORD1662,02-05-2024,08-05-2024,CUST401,Traci Haas,Corporate,PROD1532,Monitor,Electronics,North,Mississippi,East Stevenchester,6,499,15,3321.9,2545.72,776.18,Cash,Returned,Diaz-Farmer,heather08@richards-smith.com,38,No,0
ORD1663,08-10-2025,12-10-2025,CUST821,Patrick Young,Consumer,PROD9826,Monitor,Electronics,East,Alaska,South Elizabethmouth,9,4254,20,31405.8,30629.6,776.2,Net Banking,Cancelled,"Brooks, Cooper and Valentine",reeddarrell@price-lawson.com,25,No,0
ORD1664,22-01-2025,25-01-2025,CUST148,Keith Owens,Home Office,PROD3063,Calculator,Office Supplies,North,Vermont,Port Deniseland,7,4044,10,26254.2,25477.93,776.27,UPI,Cancelled,"Powell, Richardson and Shepard",seth95@singh-brown.biz,34,No,0
ORD1665,22-07-2025,27-07-2025,CUST882,Paula Greene,Consumer,PROD9798,Snacks,Grocery,West,Hawaii,East Adrianahaven,6,3284,0,20481,19704.68,776.32,UPI,Pending,Webb LLC,espinozajason@doyle.com,35,No,0
ORD1666,15-04-2024,16-04-2024,CUST943,Stephen Austin,Corporate,PROD6292,Laptop,Electronics,South,Kansas,Martinmouth,3,2863,0,9366,8589.69,776.31,Credit card,Cancelled,Parsons-Guzman,john54@lewis.net,42,No,0
ORD1667,17-03-2025,19-03-2025,CUST543,Kimberly Nunez,Corporate,PROD8600,Monitor,Electronics,East,Kansas,West Autumnside,9,3975,0,36552,35775.69,776.31,Credit card,Delivered,Lambert Group,melissa57@zavala.org,30,No,0
ORD1668,30-03-2024,06-04-2024,CUST864,Amanda Wolf,Corporate,PROD2293,Pen,Office Supplies,West,Colorado,Whitemouth,6,4353,10,24283.2,23507.09,776.11,Cash,Cancelled,Miller-Carlson,hancockjimmy@love.org,11,No,0
ORD1669,14-03-2025,17-03-2025,CUST292,Sara Olson,Consumer,PROD7572,Sofa,Furniture,West,Illinois,Robertton,3,4943,10,14123.1,13346.89,776.21,Credit card,Delivered,Suarez Ltd,cassandra30@lamb.net,12,No,0
ORD1670,14-07-2025,15-07-2025,CUST129,Christine Blevins,Corporate,PROD4609,Keyboard,Electronics,North,Arkansas,Martinville,1,3179,15,3479.15,2702.85,776.3,Cash,Cancelled,"Nguyen, Dyer and Fox",catherine35@dawson-turner.com,42,No,0
ORD1671,19-09-2024,20-09-2024,CUST574,Joshua Zavala,Corporate,PROD6065,Monitor,Electronics,South,Montana,Lake Steven,5,2821,10,13471.5,12695.36,776.14,Credit card,Pending,"Evans, Mcknight and Moore",cmorris@padilla.biz,40,No,0
ORD1672,21-06-2025,24-06-2025,CUST555,Pamela Smith,Corporate,PROD2136,File Folder,Office Supplies,North,Massachusetts,Larryfort,8,2735,15,19375,18598.69,776.31,Credit card,Returned,Anderson-Miller,jamesdean@scott-wilson.biz,25,No,0
ORD1673,14-04-2024,15-04-2024,CUST677,Brian Landry,Consumer,PROD4765,File Folder,Office Supplies,East,Georgia,Barkerland,4,1982,5,8308.6,7532.35,776.25,Cash,Pending,Garcia-Greer,timothyadams@espinoza.com,41,No,0
ORD1674,19-10-2025,25-10-2025,CUST197,Mary Lara,Home Office,PROD4616,Study Table,Furniture,South,Georgia,Roytown,1,3731,20,3761.8,2985.52,776.28,Cash,Cancelled,Long LLC,richardgomez@spencer.com,18,No,0
ORD1675,30-04-2025,05-05-2025,CUST135,Tina Perkins,Home Office,PROD5252,Headphones,Electronics,East,Kansas,Collinschester,2,4107,20,7348.2,6571.88,776.32,Cash,Delivered,Deleon-Huerta,iponce@fuller.com,13,No,0
ORD1676,25-09-2024,02-10-2024,CUST686,Debbie Romero,Consumer,PROD2720,Bookshell,Furniture,West,Colorado,Wrighttown,5,2631,15,11958.75,11182.5,776.25,Cash,Pending,Wagner Group,stephaniecombs@martin.com,29,No,0
ORD1677,12-10-2024,15-10-2024,CUST202,Matthew Cook,Corporate,PROD9611,Study Table,Furniture,West,Tennessee,Wilsonburgh,10,1214,0,12917,12140.89,776.11,UPI,Delivered,Roberts-Barker,fosterkiara@simpson.com,48,No,0
ORD1678,14-06-2024,15-06-2024,CUST847,Katherine Jimenez,Corporate,PROD1172,Headphones,Electronics,South,Rhode Island,New Sarah,5,4218,15,18703.5,17927.11,776.39,UPI,Pending,Brandt-Gilbert,sandersmanuel@johnson-thomas.org,2,Yes,45
ORD1679,11-09-2024,15-09-2024,CUST414,Rebecca Harris,Consumer,PROD6867,Headphones,Electronics,East,Indiana,New Genefurt,9,258,15,2750.7,1974.31,776.39,Credit card,Returned,Rodriguez Inc,shawn16@schultz.com,14,No,0
ORD1680,08-08-2024,10-08-2024,CUST499,Wesley Ruiz,Corporate,PROD4638,Notebook,Office Supplies,East,Wisconsin,Port Daniel,7,4798,10,31004.4,30228.22,776.18,Cash,Returned,"Anderson, Martinez and Frederick",debra66@kennedy.com,45,No,0
ORD1681,15-04-2024,16-04-2024,CUST548,Christopher Anderson,Consumer,PROD4119,Juice Pack,Grocery,East,Delaware,Suzanneton,7,4724,15,28884.8,28108.64,776.16,Net Banking,Delivered,Porter Ltd,allenvanessa@lloyd.com,35,No,0
